lemma	date	identifier	context	indexes_target_sentence
mortal	1858	old_corpus_spanish-105080-250	¡Viva Isabel II!». A este grito, que ponía fin a la ansiedad de aquel encuentro, los caminantes, gozosos, libres ya de su mortal sobresalto, respondieron con otro ¡viva![2] en que echaron toda el alma… Breve y satisfactorio fue el primer reconocimiento; pero les mandaron no dar un paso más hasta que llegase el capitán. Salió por fin este, repitiendo las preguntas de ordenanza; cumplidamente las satisfizo Calpena, que a su vez se permitió interrogar: «¿Qué fuerza es esta, mi capitán?»	19:320
mortal	1858	old_corpus_spanish-407093-231	— ¿No dice usted que no la ama ni es amado por ella? — Entonces su cuerpo y sus mortales gracias podrán pertenecer a un hombre; su purísima conciencia, no. — Es verdad -dijo León, apurando el cáliz-.	53:155
mortal	1858	old_corpus_spanish-344322-1658	A principios de Septiembre, el corresponsal matritense notificaba al proscripto de Chiva que habían fracasado las negociaciones de arreglo con Prim; a fines del propio mes anunciaba el Marqués la muerte de su suegro, el considerable patricio y cristiano caballero señor de Emparán, y añadía que pasado el novenario saldría con María Ignacia y su hijo para Zarauz. No se alegraba poco Beramendi de perder de vista a Madrid, porque sobre los horrores del verano entró en la Villa la pestilencia de una endiablada enfermedad que por todas las trazas debía de ser el cólera... Con diferencia de pocos días, partieron para el otro mundo el suegro de Beramendi y la tiíta de Tarfe, y bien pudo suponerse que su riqueza no les impidió subir a la morada celestial, porque ambos eran personas de piedad ardiente, y habían terminado su mortal vida en augusta paz, despedidos por innumerables bendiciones e indulgencias eclesiásticas, y por la pomposa solemnidad con que se les administraron los Sacramentos... Menos dichoso que su amigo, no pudo Tarfe cambiar su residencia, porque la testamentaría le retuvo mal de su grado en Chiva, con frecuentes excursiones a Requena, donde radicaba lo más extenso y valioso de los bienes heredados.	364:999
mortal	1858	old_corpus_spanish-86653-409	Nunca fue castigada; pero ella entendió que este privilegio se fundaba en la desdeñosa lástima que inspiraba su menguada constitución física, y de ningún modo en el aprecio de su persona. Nunca se le dio a entender que tenía un alma pronta a dar ricos frutos si se la cultivaba con esmero, ni que llevaba en sí, como los demás mortales, ese destello del eterno saber que se nombra inteligencia humana, y que de aquel destello podían salir infinitas luces y lumbre bienhechora. Nunca se le dio a entender que en su pequeñez fenomenal llevaba en sí el germen de todos los sentimientos nobles y delicados, y que aquellos menudos brotes podían ser flores hermosísimas y lozanas, sin más cultivo que una simple mirada de vez en cuando.	188:476
mortal	1858	old_corpus_spanish-394742-272	Pero sea lo que quiera y aunque suprimamos el sobrenatural prodigio, siempre quedará la aterradora idea. — ¡De que estoy en pecado mortal!... ¡de que estoy condenada! -exclamó la señorita de Lantigua-.	105:166
mortal	1858	old_corpus_spanish-157505-1035	Sabía ser dulce y amarga, blanda y fresca como el agua, ardiente como el fuego, vaga y rumorosa como el aire. Inventaba travesuras donosas, vistiéndose con los trajes de los modelos, e improvisando monólogos o comedias en que ella sola hacía dos o tres personajes; pronunciaba discursos saladísimos; remedaba a su viejo D. Lope; y, en suma, tales talentos y donaires iba sacando, que el buen Díaz, enamorado como un salvaje, pensaba que su amiguita compendiaba y resumía todos los dones concedidos a la naturaleza mortal. Pues en el ramo, si así puede llamarse, de la ternura, era la señorita de Reluz igualmente prodigiosa.	110:521
mortal	1858	old_corpus_spanish-595473-413	—¡Oh!… No estimo yo la salud del cuerpo, sino la del alma, que veo en peligro… Hace poco, no sé cuándo, creí que me había muerto. Ahora viva estoy; pero sospecho que he de morir pronto… ¡estoy en pecado mortal! —Lo has soñado, hija, lo has soñado.	130:210
mortal	1858	old_corpus_spanish-580645-845	Las palabras del duque, insolentes acaso como todas las que pronunciaban sus labios, pero dulcificadas por su armoniosa voz, hicieron en los convidados el efecto que hace el primer relámpago que rasga de repente un cielo negro y tempestuoso. Resonaron simultáneamente interminables carcajadas, chocáronse con estrépito las copas, levantáronse todos para brindar nuevamente por el más extraordinario y admirable de los mortales, y fueron tan grandes las exclamaciones y los aplausos, tan entusiastas los vivas que el ruido de un cañonazo no hubiera podido apagar aquel otro ruido más poderoso que el del trueno. Madrid debió oírlo, tal como Roma oyó sin duda el lejano rumor de pisadas de las legiones bárbaras, cuando se acercaban para derribar su soberbio imperio.	242:610
mortal	1858	old_corpus_spanish-4412-595	El dolor es el eterno compañero de lo creado… ¿qué hay en la tierra que no caiga herido por su dardo? Algunas veces he querido penetrar el misterio de las humanas existencias con la turbia mirada de mi entendimiento rodeado de tinieblas, para convencerme de que los dolores que yo creía aquejaban a la humanidad entera eran, tal vez, exageración de mi espíritu enfermizo y visionario, pero bien pronto he tenido que cerrar los aterrados ojos cuando la luz de la verdad, descorriendo el paño rosado con que parecen cubiertas todas las bajezas de los que pretendemos elevarnos a la altura de dioses, presentó a mi vista la fúnebre túnica que envuelve entre sus sombríos pliegues todas las santas aspiraciones que brotan del hombre hacia la felicidad…, y una sonrisa amarga a través de todas nuestras pobres alegrías…, vano oropel de ventura y fingidas esperanzas con que llenamos la tierra los mortales para engañar de algún modo nuestras miserias. Todas las comodidades que llenaban la casa que hemos descrito no eran capaces de disipar las negras melancolías que pesaban en la existencia de los que vivían en ella.	102:946
mortal	1858	old_corpus_spanish-139221-1072	Este sistema debió aumentar sobremanera la propiedad territorial, y aunque la extensión del terreno era inmensa con respecto a la población, la inmediación a las ciudades, la proporción del riego y la facilidad del transporte de los frutos, ocasionaron ciertas preferencias que no pudieron menos que someter la cuestión de lo mío y lo tuyo a la decisión de la ley o a la autoridad de los tribunales. Una medida mal premeditada hizo llevar a la Corte estos pleitos, y la agricultura recibió, contra la voluntad del Soberano, un golpe mortal y la propiedad quedó sujeta a mil disputas que ocasionaron y ocasionan enormes gastos y disensiones. El temor de los costos y las dilaciones que acarrearía a los vecinos de Venezuela ventilar sus derechos a tanta distancia los hizo pasarse sin tierras en perjuicio de los adelantamientos del país, o poseerlas sin títulos con notable daño de sus descendientes, hasta que, conocido el mal en la Corte, se precavió por una Real Cédula de 1754 que cometía a las Audiencias la sanción definitiva de todo lo perteneciente a tierras ordenando, para reformar los anteriores abusos, que todos los propietarios presentasen a los comisionados del Tribunal los títulos de posesión.	400:640
mortal	1858	old_corpus_spanish-380239-1018	No es de este momento el informar al lector de quién era doña Engracia, ni quién su madre, tipo arqueológico que el siglo decimoctavo, por una singular complacencia, había prestado al decimonono, ni quién el amigo espiritual y consejero áulico de esta veneranda señora. Por ahora baste decir que Leonardo hubiera llegado al último grado de la desesperación, si un ángel tutelar, un nuncio de felicidad no se presentara a deshora en la casa, quitándole de pronto sus melancolías y haciéndolo el más dichoso mortal de la tierra. Nuestros lectores no conocen a D. Lino Paniagua, uno de los abates más ociosos y al mismo tiempo más útiles del reinado del Sr. D. Carlos IV.	270:526
mortal	2007	modern_corpus_spanish-633270-442	Reapareció en Viena recuperándose de lo que al principio se creyó que era una intoxicación por alimentos. Pero ahora en Ucrania muchos dicen que la comida de Yushchenko pudo haber tenido ricina, uno de los compuestos mortales predilectos de los sicarios de la KGB, quienes la utilizaron en el asesinato de Georgi Markov, un disidente búlgaro, en 1978 en Londres. En casi todos los países, tal acusación parecería un delirio paranoico.	106:362
mortal	2007	modern_corpus_spanish-834077-236	Así que ayudaron al justo. Y lo que hicieron fue hacer que cayera Walter Raleigh para separar físicamente la parte mortal de ella de su parte espiritual. Y la parte mortal era esa muchacha que observaba a Walter Raleigh y gradualmente él se separó, y así ella se liberó para ser divina.	27:153
mortal	2007	modern_corpus_spanish-7717-492	"ponente. - Señor Presidente, hace 70 años, el señor Chamberlain volvió de Múnich agitando un trozo de papel y diciendo ""paz para nuestros tiempos"". Bien, pues ahora sabemos lo equivocado que estaba y también que las ilusiones son un sustituto mortal del realismo. Hoy por hoy, tenemos que ser crudamente honestos sobre este tema."	148:263
mortal	2007	modern_corpus_spanish-4168-550	En algún punto han vertido 200 metros de hormigón y sigue habiendo fugas, por lo que van a construir una cubierta de acero que costará varios miles de millones de euros en un país donde las pensiones han sido de tan solo 20 euros al mes durante los últimos 100 años. Los mortales materiales radiactivos yacerán allí durante 100 000 años. Para que entiendan de cuánto tiempo estamos hablando, diré que Jesucristo murió hace solo 2 000 años y el diluvio de Noé ocurrió hace solo 5 000 años.	267:337
